coil_inner_diameter,y_offset,height,diameter,l2_error
0.05499431850867441,-0.01482976500634715,0.1370745567574024,0.031747498350008084,0.053551541869375746
0.0414850594046768,-0.010142640292317293,0.1152935692423174,0.03334093761758999,0.026301482414774174
0.06510188025969535,0.029808170895885847,0.08970157962894157,0.03643925863539442,0.01882726348950996
0.06040087751308143,0.02806327455251377,0.054351111871439775,0.05308723714570011,0.07069620338254244
0.049299306249416266,-0.0021251748417730823,0.1431398585542144,0.024674496998774956,0.06363339805417284
0.047249597743373756,0.0177400887714375,0.09530608678604496,0.03951728442505002,0.01775803661087434
0.06424210539492099,0.00898621226633052,0.13020156672500033,0.04867099633004674,0.0642449234506708
0.05881805991860149,-0.03206612288110613,0.12919105894867544,0.03490068163227142,0.02893007990127898
0.06298468364423283,-0.02449740873935636,0.1027964760996847,0.030719787997869084,0.017534089886728377
0.044500563421271976,-0.000606412436617576,0.05193685168267337,0.02882318455081599,0.015405722890460867
0.05818903290981816,0.03386364398747384,0.14859459255700103,0.042835039931383295,0.04166508847633381
0.06079296579589223,0.003858147710796768,0.1297670489641204,0.04382673530860268,0.037426449312666886
0.06300860235700023,0.005597335047737961,0.13352534421522544,0.020297847426124505,0.03395518939997026
0.06166764674013558,-0.0060051000835889615,0.1016547337545642,0.029947519700969136,0.014054689530287911
0.04251844739217317,0.015522157282780912,0.05001826951402692,0.030020622315940684,0.016548209263872144
0.0653244688221228,0.014318637058948612,0.07324591669743707,0.04123861719141235,0.014000253352779659
0.06129473638879515,-0.015473937617548058,0.08015014529913422,0.03471260397743485,0.00912128675794672
0.04573597042944531,-0.005265160722495093,0.07448472881283277,0.026061137630794706,0.00783158205389305
0.04866005326217838,-0.0309393946875884,0.055282559242182075,0.019471298289979396,0.025085571492053628
0.04102488853190565,-0.008819226913082873,0.08414666203625083,0.03831731395466137,0.02111442251051043
0.05642610273737764,-0.008952443148611353,0.03243431502196561,0.030510848314579717,0.07300348532397895
0.061522547748498094,-0.03486159247318515,0.14409632542043543,0.023267760989590935,0.03427316795175726
